s0,q_assumed_ah,soc_min,soc_max,score_bias_offset_mv,rmse_no_bias_mv,bias_no_bias_mv,rmse_with_score_bias_mv,bias_with_score_bias_mv
0.8,1.7,0.001,0.8,1.8579387325229177,302.1064704593224,1.8579387325229177,302.1007572930852,-1.4003815545711527e-13
0.81,1.7,0.001,0.81,4.834821862161618,300.3707064361119,4.834821862161618,300.3317928266837,-3.8631215298514557e-14
0.82,1.7,0.001,0.82,9.087648373933964,296.88968229166517,9.087648373933964,296.7505654556998,-2.1247168414183007e-13
0.83,1.7,0.001,0.83,12.867205547494425,294.14924366233834,12.867205547494425,293.8676786727731,-1.1589364589554367e-13
0.84,1.7,0.001,0.84,16.27685393325012,291.9884718523975,16.27685393325012,291.53444345520126,-1.7866937075562983e-13
0.85,1.7,0.001,0.85,19.642073787518036,289.9368903061023,19.642073787518036,289.2707888773052,-1.9315607649257278e-14
0.86,1.7,0.001,0.86,22.87693482745984,288.0909150954132,22.87693482745984,287.18116444748375,-1.9315607649257278e-13
0.87,1.7,0.001,0.87,26.012682764694706,286.3816064298473,26.012682764694706,285.19776443149635,1.9315607649257278e-14
0.88,1.7,0.001,0.88,30.457109980247584,282.8538962537983,30.457109980247584,281.2093367539662,-1.6418266501868687e-13
0.89,1.7,0.001,0.89,34.33959076342857,280.1660257931056,34.33959076342857,278.05358209327807,2.897341147388592e-14
0.9,1.7,0.001,0.9,37.850382199219474,278.05380666235527,37.850382199219474,275.46554769480605,-7.726243059702911e-14
0.91,1.7,0.001,0.91,41.30120108393055,276.05169649487664,41.30120108393055,272.9445913124571,-1.1589364589554367e-13
0.92,1.7,0.001,0.92,44.592238449679336,274.2687441604486,44.592238449679336,270.6194307388081,4.8289019123143196e-15
0.93,1.7,0.001,0.93,47.769634965519074,272.6253377618839,47.769634965519074,268.4075944623071,7.726243059702911e-14
0.94,1.7,0.001,0.94,52.28971175372549,269.1099877050148,52.28971175372549,263.98100599722227,1.6418266501868687e-13
0.95,1.7,0.001,0.95,56.17195967664012,266.5353024665264,56.17195967664012,260.5489942544562,2.1247168414183007e-13
0.96,1.7,0.001,0.96,59.696434107174404,264.5309550625621,59.696434107174404,257.70712435087825,-9.657803824628639e-15
0.97,1.7,0.001,0.97,63.168231871687134,262.6432590045028,63.168231871687134,254.9338266741217,-1.7384046884331552e-13
0.98,1.7,0.001,0.98,66.48559380116409,260.98367465444346,66.48559380116409,252.37302600128046,1.448670573694296e-13
0.99,1.7,0.001,0.99,69.68909673615195,259.4726167249422,69.68909673615195,249.9389297932357,7.726243059702911e-14
0.2,1.75,0.001,0.2,-187.1025224550716,434.23604531790255,-187.1025224550716,391.85914452042704,-9.657803824628639e-14
0.21,1.75,0.001,0.21,-184.72801936152567,432.51823746527396,-184.72801936152567,391.08513728194134,-1.3520925354480096e-13
0.22,1.75,0.001,0.22,-181.0617062586844,429.4399886420277,-181.0617062586844,389.4038551061851,1.3520925354480096e-13
0.23,1.75,0.001,0.23,-178.14556636392368,427.22174062403514,-178.14556636392368,388.3073175291798,-1.1589364589554367e-13
0.24,1.75,0.001,0.24,-175.56159652476376,425.36784549676275,-175.56159652476376,387.44797045310986,1.5452486119405823e-13
0.25,1.75,0.001,0.25,-173.02390180946298,423.57462203853004,-173.02390180946298,386.62409371082,-1.5452486119405823e-13
0.26,1.75,0.001,0.26,-170.644740935502,421.96025397549545,-170.644740935502,385.9155714999332,7.726243059702911e-14
0.27,1.75,0.001,0.27,-167.82955291685172,419.8168968981645,-167.82955291685172,384.8109511031797,-7.726243059702911e-14
0.28,1.75,0.001,0.28,-164.22710615586567,416.85574791409874,-164.22710615586567,383.1424959107155,1.1589364589554367e-13
0.29,1.75,0.001,0.29,-161.30413604582304,414.68077977180377,-161.30413604582304,382.02241401082983,-9.657803824628639e-14
0.3,1.75,0.001,0.3,-158.5414291960275,412.74969503124703,-158.5414291960275,381.0865072091485,1.3520925354480096e-13
0.31,1.75,0.001,0.31,-155.83096081473548,410.9123574707955,-155.83096081473548,380.2179337876675,-5.794682294777183e-14
0.32,1.75,0.001,0.32,-153.2757350468272,409.23703541184193,-153.2757350468272,379.4489428085524,0.0
0.33,1.75,0.001,0.33,-149.98178086787573,406.6818291102771,-149.98178086787573,378.0153112456969,-9.657803824628639e-14
0.34,1.75,0.001,0.34,-146.34612183330356,403.84359067931325,-146.34612183330356,376.39402008681344,2.1247168414183007e-13
0.35,1.75,0.001,0.35,-143.2891078162304,401.69229200727784,-143.2891078162304,375.26647737213204,3.8631215298514557e-14
0.36,1.75,0.001,0.36,-140.33351906982776,399.7161567482615,-140.33351906982776,374.27197248936375,-1.5452486119405823e-13
0.37,1.75,0.001,0.37,-137.48264395608024,397.8804127284361,-137.48264395608024,373.3729307860927,1.5452486119405823e-13
0.38,1.75,0.001,0.38,-134.7812963787453,396.18662985701997,-134.7812963787453,372.55583182112207,5.794682294777183e-14
0.39,1.75,0.001,0.39,-131.04593611685505,393.27038875325366,-131.04593611685505,370.7945000905385,-3.8631215298514557e-14
0.4,1.75,0.001,0.4,-127.41445481824773,390.580549602884,-127.41445481824773,369.2136541779835,1.3520925354480096e-13
0.41,1.75,0.001,0.41,-124.28773519411796,388.48513529857223,-124.28773519411796,368.0669222142446,-1.1589364589554367e-13
0.42,1.75,0.001,0.42,-121.22724102288937,386.5027412509496,-121.22724102288937,366.99908041911607,3.8631215298514557e-14
0.43,1.75,0.001,0.43,-118.3077790384137,384.68862727260216,-118.3077790384137,366.0445456114282,-2.1247168414183007e-13
0.44,1.75,0.001,0.44,-115.51823854432034,382.9997595421322,-115.51823854432034,365.1634597997842,1.9315607649257278e-13
0.45,1.75,0.001,0.45,-111.36030709233093,379.70115232997523,-111.36030709233093,363.003921583518,7.726243059702911e-14
0.46,1.75,0.001,0.46,-107.7730301127844,377.1503528123011,-107.7730301127844,361.4240758537705,2.1247168414183007e-13
0.47,1.75,0.001,0.47,-104.58099405949045,375.08511750463055,-104.58099405949045,360.2105787660758,1.6418266501868687e-13
0.48,1.75,0.001,0.48,-101.41915504208774,373.081078337427,-101.41915504208774,359.0315390101075,-1.8349827266794416e-13
0.49,1.75,0.001,0.49,-98.43238740469437,371.2750212077724,-98.43238740469437,357.9891150337451,2.897341147388592e-14
0.5,1.75,0.001,0.5,-95.3511895371713,369.3166097507962,-95.3511895371713,356.79533193648757,-4.8289019123143196e-14
0.51,1.75,0.001,0.51,-91.05119501380047,365.93158099049435,-91.05119501380047,354.42291383707345,-1.9315607649257278e-14
0.52,1.75,0.001,0.52,-87.51761928000337,363.47896378067026,-87.51761928000337,352.78552043221697,-1.9315607649257278e-14
0.53,1.75,0.001,0.53,-84.277348203237,361.40431561623205,-84.277348203237,351.44047565109423,6.760462677240048e-14
0.54,1.75,0.001,0.54,-81.0833321327255,359.39659168688974,-81.0833321327255,350.13055188944463,-1.7384046884331552e-13
0.55,1.75,0.001,0.55,-78.0830824113263,357.593111353183,-78.0830824113263,348.9639888704792,-1.8349827266794416e-13
0.56,1.75,0.001,0.56,-74.65823685130064,355.1932443759686,-74.65823685130064,347.2583886972087,2.897341147388592e-14
0.57,1.75,0.001,0.57,-70.48358431519958,351.9396592461681,-70.48358431519958,344.8094953628612,3.8631215298514557e-14
0.58,1.75,0.001,0.58,-67.02827202093704,349.5495778760578,-67.02827202093704,343.06284867822325,-5.794682294777183e-14
0.59,1.75,0.001,0.59,-63.76002306189926,347.43088360327044,-63.76002306189926,341.5302012128581,5.794682294777183e-14
0.6,1.75,0.001,0.6,-60.58602869869252,345.42818324770565,-60.58602869869252,340.0734669278562,3.8631215298514557e-14
0.61,1.75,0.001,0.61,-57.590967905268144,343.6017609759838,-57.590967905268144,338.74097856848005,2.897341147388592e-14
0.62,1.75,0.001,0.62,-53.85457485880557,340.75228741622,-53.85457485880557,336.4696214313612,1.5452486119405823e-13
0.63,1.75,0.001,0.63,-49.83291724072618,337.6283070504192,-49.83291724072618,333.930462942528,1.8349827266794416e-13
0.64,1.75,0.001,0.64,-46.43020776912206,335.26898141699047,-46.43020776912206,332.0384401043085,-1.9315607649257278e-13
0.65,1.75,0.001,0.65,-43.149336591525454,333.1052616968561,-43.149336591525454,330.298728610696,-3.8631215298514557e-14
0.66,1.75,0.001,0.66,-40.00027505788998,331.1012378639574,-40.00027505788998,328.6761441150514,-1.448670573694296e-13
0.67,1.75,0.001,0.67,-37.012860989702126,329.25037801084613,-37.012860989702126,327.1633529930301,-8.692023442165776e-14
0.68,1.75,0.001,0.68,-32.97334195850002,325.9564078266575,-32.97334195850002,324.2843482552713,-1.448670573694296e-13
0.69,1.75,0.001,0.69,-29.089786700137743,322.96070934322984,-29.089786700137743,321.64795054410445,7.726243059702911e-14
0.7,1.75,0.001,0.7,-25.723433771285244,320.6392046973534,-25.723433771285244,319.6057016762461,3.8631215298514557e-14
0.71,1.75,0.001,0.71,-22.432573852253604,318.4504664714415,-22.432573852253604,317.659376103149,-1.0623584207091504e-13
0.72,1.75,0.001,0.72,-19.296824078763457,316.46085132503714,-19.296824078763457,315.8719724854368,2.0281388031720143e-13
0.73,1.75,0.001,0.73,-16.298879238651075,314.6180573565823,-16.298879238651075,314.1955896418561,8.692023442165776e-14
0.74,1.75,0.001,0.74,-11.912869609202414,310.9368735340297,-11.912869609202414,310.70858189112084,1.4003815545711527e-13
0.75,1.75,0.001,0.75,-8.150547699772952,308.1641615093229,-8.150547699772952,308.05635687474097,-2.221294879664587e-13
0.76,1.75,0.001,0.76,-4.790824111824921,305.94910885690786,-4.790824111824921,305.9115970581462,-5.794682294777183e-14
0.77,1.75,0.001,0.77,-1.469588686190583,303.8175074457686,-1.469588686190583,303.8139531681406,2.897341147388592e-14
0.78,1.75,0.001,0.78,1.6715722672574642,301.92184981036417,1.6715722672574642,301.9172224949538,-1.1589364589554367e-13
0.79,1.75,0.001,0.79,4.916544823671976,299.837941743621,4.916544823671976,299.7976299039868,-1.3038035163248663e-13
0.8,1.75,0.001,0.8,9.3531050180755,296.22719500174543,9.3531050180755,296.0795002784268,-1.9315607649257278e-14
0.81,1.75,0.001,0.81,13.026538380420961,293.66321411813817,13.026538380420961,293.3741512540239,-1.5452486119405823e-13
0.82,1.75,0.001,0.82,16.42634657113174,291.52020965431933,16.42634657113174,291.05705244027905,-1.20722547807858e-13
0.83,1.75,0.001,0.83,19.79029041374755,289.46398050129255,19.79029041374755,288.78666938242185,-1.5452486119405823e-13
0.84,1.75,0.001,0.84,22.990114150737227,287.6371315778007,22.990114150737227,286.7168884346387,-1.5452486119405823e-13
0.85,1.75,0.001,0.85,26.664096106398198,285.1414240964016,26.664096106398198,283.8919824767031,9.657803824628639e-15
0.86,1.75,0.001,0.86,31.10544510387372,281.7727705212185,31.10544510387372,280.0506123758581,-2.1247168414183007e-13
0.87,1.75,0.001,0.87,34.85113055175863,279.3544933049388,34.85113055175863,277.1720253361139,1.6418266501868687e-13
0.88,1.75,0.001,0.88,38.40127210081775,277.2499132125966,38.40127210081775,274.5775968236144,-2.897341147388592e-14
0.89,1.75,0.001,0.89,41.85091584902349,275.2922499560011,41.85091584902349,272.09249112835755,2.4144509561571598e-14
0.9,1.75,0.001,0.9,45.137913114700545,273.53470787492705,45.137913114700545,269.7847386563433,-1.7384046884331552e-13
0.91,1.75,0.001,0.91,49.18314324312838,270.6987949286174,49.18314324312838,266.19326812774887,1.448670573694296e-13
0.92,1.75,0.001,0.92,53.515361877118586,267.63886352820606,53.515361877118586,262.2339934368364,9.657803824628639e-14
0.93,1.75,0.001,0.93,57.23694035968959,265.4100721509097,57.23694035968959,259.1648877788278,-1.3520925354480096e-13
0.94,1.75,0.001,0.94,60.81061374156936,263.4266764366663,60.81061374156936,256.311691334675,2.1730058605414438e-13
0.95,1.75,0.001,0.95,64.24319879746793,261.6450276426602,64.24319879746793,253.6354310785412,-1.7384046884331552e-13
0.96,1.75,0.001,0.96,67.53088589436776,260.0410863695625,67.53088589436776,251.1193860509063,2.897341147388592e-14
0.97,1.75,0.001,0.97,71.88875503888593,256.9877979027151,71.88875503888593,246.72805914578458,-1.0623584207091504e-13
0.98,1.75,0.001,0.98,76.09972829170349,254.30699786701706,76.09972829170349,242.6538285666722,-3.8631215298514557e-14
0.99,1.75,0.001,0.99,79.78719016595608,252.34294803801234,79.78719016595608,239.39709210835565,1.6418266501868687e-13
0.2,1.8,0.001,0.2,-186.20013990197947,433.578808552974,-186.20013990197947,391.5610950116211,-1.9315607649257278e-14
0.21,1.8,0.001,0.21,-182.95204062721095,430.9170888017367,-182.95204062721095,390.1513658206302,1.9315607649257278e-13
0.22,1.8,0.001,0.22,-179.59971061600618,428.2679284628291,-179.59971061600618,388.7896121252338,-9.657803824628639e-14
0.23,1.8,0.001,0.23,-176.8394682919854,426.24690086830907,-176.8394682919854,387.8327254810326,-1.9315607649257278e-14
0.24,1.8,0.001,0.24,-174.20578745941475,424.3606982363148,-174.20578745941475,386.95522457160064,-3.8631215298514557e-14
0.25,1.8,0.001,0.25,-171.70906010141175,422.6363962089622,-171.70906010141175,386.18327524581986,0.0
0.26,1.8,0.001,0.26,-169.30446682791933,421.00259150531787,-169.30446682791933,385.4596990170406,1.9315607649257278e-14
0.27,1.8,0.001,0.27,-165.42883286633875,417.72349405554496,-165.42883286633875,383.570356965256,1.9315607649257278e-13
0.28,1.8,0.001,0.28,-162.27835616943784,415.330078025095,-162.27835616943784,382.3150648761785,-1.7384046884331552e-13
0.29,1.8,0.001,0.29,-159.49348217125754,413.3543765880166,-159.49348217125754,381.34455521136607,-3.8631215298514557e-14
0.3,1.8,0.001,0.3,-156.69604783474685,411.4235339876544,-156.69604783474685,380.41513233816204,1.3520925354480096e-13
0.31,1.8,0.001,0.31,-154.051447542747,409.67938036210376,-154.051447542747,379.61209965418846,-1.9315607649257278e-14
0.32,1.8,0.001,0.32,-150.90324693606678,407.326231706373,-150.90324693606678,378.342264491117,-5.794682294777183e-14
0.33,1.8,0.001,0.33,-147.0715438259488,404.29222595300473,-147.0715438259488,376.59283711017054,-7.726243059702911e-14
0.34,1.8,0.001,0.34,-143.93062239346924,402.049139397708,-143.93062239346924,375.40309858586176,9.657803824628639e-14
0.35,1.8,0.001,0.35,-140.93744763109456,400.02054358804907,-140.93744763109456,374.37023272118034,-3.8631215298514557e-14
0.36,1.8,0.001,0.36,-138.01523717240534,398.12168499466964,-138.01523717240534,373.4336224434534,1.5452486119405823e-13
0.37,1.8,0.001,0.37,-135.23421538853586,396.3702523697383,-135.23421538853586,372.5870152754885,1.3520925354480096e-13
0.38,1.8,0.001,0.38,-131.40134002427763,393.38299028560243,-131.40134002427763,370.7881671330229,-1.1589364589554367e-13
0.39,1.8,0.001,0.39,-127.70108184970805,390.6539074909352,-127.70108184970805,369.192238721713,-7.726243059702911e-14
0.4,1.8,0.001,0.4,-124.5336788954695,388.5249932405222,-124.5336788954695,368.0258594084225,9.657803824628639e-14
0.41,1.8,0.001,0.41,-121.41113782017767,386.4934851743608,-121.41113782017767,366.9285348612638,-1.9315607649257278e-14
0.42,1.8,0.001,0.42,-118.43719975936878,384.64594987581546,-118.43719975936878,365.9578342774311,-5.794682294777183e-14
0.43,1.8,0.001,0.43,-115.4459747316336,382.73464512644233,-115.4459747316336,364.90825627591215,-1.7384046884331552e-13
0.44,1.8,0.001,0.44,-111.15396985243125,379.345423868687,-111.15396985243125,362.6951138300027,-1.5452486119405823e-13
0.45,1.8,0.001,0.45,-107.60495378428375,376.87676426699403,-107.60495378428375,361.1886894206981,4.8289019123143196e-14
0.46,1.8,0.001,0.46,-104.3810814831411,374.7890776048792,-104.3810814831411,359.9603346485915,8.692023442165776e-14
0.47,1.8,0.001,0.47,-101.18207124772958,372.7740628392985,-101.18207124772958,358.77944531945616,0.0
0.48,1.8,0.001,0.48,-98.1579291240059,370.9517076400854,-98.1579291240059,357.72921372342796,-1.448670573694296e-13
0.49,1.8,0.001,0.49,-94.49283927780522,368.30676916542853,-94.49283927780522,355.9789032208161,5.794682294777183e-14
0.5,1.8,0.001,0.5,-90.3604000213146,365.20802489632604,-90.3604000213146,353.85293492729926,1.2555144972017232e-13
0.51,1.8,0.001,0.51,-86.89366148941274,362.8820653592844,-86.89366148941274,352.32497066257355,1.8349827266794416e-13
0.52,1.8,0.001,0.52,-83.58661082379888,360.76033057300134,-83.58661082379888,350.9434350520493,1.5452486119405823e-13
0.53,1.8,0.001,0.53,-80.39218300929036,358.79068595836367,-80.39218300929036,349.6682045046045,-2.0281388031720143e-13
0.54,1.8,0.001,0.54,-77.35550313842006,356.9657024046653,-77.35550313842006,348.4833408176895,3.8631215298514557e-14
0.55,1.8,0.001,0.55,-73.11970561417591,353.623211044372,-73.11970561417591,345.9810457817433,4.8289019123143196e-14
0.56,1.8,0.001,0.56,-69.24276068585377,350.8109648093475,-69.24276068585377,343.90954206457667,1.0623584207091504e-13
0.57,1.8,0.001,0.57,-65.86988437502002,348.5811175439425,-65.86988437502002,342.30096967523383,1.9315607649257278e-14
0.58,1.8,0.001,0.58,-62.54375788535571,346.4326041641272,-62.54375788535571,340.74011735854765,-1.1589364589554367e-13
0.59,1.8,0.001,0.59,-59.39469375104535,344.49400400924776,-59.39469375104535,339.3352164932828,-1.1589364589554367e-13
0.6,1.8,0.001,0.6,-56.08984463596488,342.27452691831604,-56.08984463596488,337.64742129308553,-9.657803824628639e-14
0.61,1.8,0.001,0.61,-51.697165260654295,338.71197921354366,-51.697165260654295,334.7434957796322,7.726243059702911e-14
0.62,1.8,0.001,0.62,-48.05579790183212,336.12404405141365,-48.05579790183212,332.6710286115925,4.8289019123143196e-14
0.63,1.8,0.001,0.63,-44.71415831640145,333.8944604805139,-44.71415831640145,330.8869214484448,-2.1247168414183007e-13
0.64,1.8,0.001,0.64,-41.433486343855144,331.76968568246804,-41.433486343855144,329.17228095214404,-1.1589364589554367e-13
0.65,1.8,0.001,0.65,-38.32724954609396,329.83534348366265,-38.32724954609396,327.60093979293947,-1.9315607649257278e-13
0.66,1.8,0.001,0.66,-34.461188372316016,326.8265676061929,-34.461188372316016,325.00466425762744,-2.0281388031720143e-13
0.67,1.8,0.001,0.67,-30.342592468415514,323.5866642167657,-30.342592468415514,322.1609168431664,-1.9315607649257278e-13
0.68,1.8,0.001,0.68,-26.845237588400376,321.13374371751524,-26.845237588400376,320.0097101227541,-9.657803824628639e-14
0.69,1.8,0.001,0.69,-23.486864491197956,318.8810611556813,-23.486864491197956,318.014934177855,-1.3520925354480096e-13
0.7,1.8,0.001,0.7,-20.249388453892315,316.8111642336185,-20.249388453892315,316.1633692417643,1.9315607649257278e-14
0.71,1.8,0.001,0.71,-17.17171674488617,314.9019271317058,-17.17171674488617,314.43338858221716,2.1247168414183007e-13
0.72,1.8,0.001,0.72,-12.746588746896192,311.20861067088447,-12.746588746896192,310.94746152850263,-1.448670573694296e-13
0.73,1.8,0.001,0.73,-8.871451635393063,308.3557888188226,-8.871451635393063,308.228145768616,8.692023442165776e-14
0.74,1.8,0.001,0.74,-5.450819221284672,306.08240733765274,-5.450819221284672,306.0338684711704,9.657803824628639e-14
0.75,1.8,0.001,0.75,-2.0577500848226933,303.8954724206819,-2.0577500848226933,303.888505577914,1.8349827266794416e-13
0.76,1.8,0.001,0.76,1.1555158591004704,301.9501384888229,1.1555158591004704,301.94792749167647,-1.0140694015860071e-13
