trajectory_id,split,amplitude,phase,v0,t,u,v,dv
train_medium_0,train_medium,0.18,0.2,0,22.76,-0.1748795559495687,-0.01651149512333274,-0.1734086901305377
train_medium_0,train_medium,0.18,0.2,0,22.78,-0.174457177576286,-0.0199720562194125,-0.1726400274124358
train_medium_0,train_medium,0.18,0.2,0,22.8,-0.1740030436425679,-0.02341680783970446,-0.1718281082262207
train_medium_0,train_medium,0.18,0.2,0,22.82,-0.1735190836384216,-0.02684490684611254,-0.1709751341277656
train_medium_0,train_medium,0.18,0.2,0,22.84,-0.173007233095168,-0.03025555426604708,-0.1700833195437141
train_medium_0,train_medium,0.18,0.2,0,22.86,-0.1724694311887826,-0.03364799551577521,-0.1691548883662943
train_medium_0,train_medium,0.18,0.2,0,22.88,-0.1719076183447163,-0.03702152055576578,-0.1681920705589115
train_medium_0,train_medium,0.18,0.2,0,22.9,-0.1713237338468601,-0.04037546397830189,-0.1671970987782912
train_medium_0,train_medium,0.18,0.2,0,22.92,-0.1707197134533133,-0.04370920502774906,-0.1661722050188066
train_medium_0,train_medium,0.18,0.2,0,22.94,-0.1700974870216058,-0.04702216755397751,-0.1651196172844767
train_medium_0,train_medium,0.18,0.2,0,22.96,-0.1694589761460279,-0.05031381989954582,-0.1640415562939781
train_medium_0,train_medium,0.18,0.2,0,22.98,-0.1688060918096775,-0.05358367472135798,-0.1629402322238145
train_medium_0,train_medium,0.18,0.2,0,23,-0.1681407320538449,-0.05683128874760721,-0.1618178414946436
train_medium_0,train_medium,0.18,0.2,0,23.02,-0.1674647796673233,-0.06005626247091803,-0.1606765636055632
train_medium_0,train_medium,0.18,0.2,0,23.04,-0.1667800998982104,-0.06325823977869237,-0.1595185580209708
train_medium_0,train_medium,0.18,0.2,0,23.06,-0.1660885381907427,-0.06643690752175546,-0.1583459611144224
train_medium_0,train_medium,0.18,0.2,0,23.08,-0.1653919179496711,-0.06959199502248438,-0.1571608831737071
train_medium_0,train_medium,0.18,0.2,0,23.1,-0.1646920383346694,-0.07272327352368399,-0.1559654054711743
train_medium_0,train_medium,0.18,0.2,0,23.12,-0.1639906720872083,-0.07583055557955376,-0.1547615774031169
train_medium_0,train_medium,0.18,0.2,0,23.14,-0.1632895633923188,-0.0789136943901633,-0.1535514137018385
train_medium_0,train_medium,0.18,0.2,0,23.16,-0.16259042577761,-0.08197258308092457,-0.1523368917238085
train_medium_0,train_medium,0.18,0.2,0,23.18,-0.1618949400518692,-0.08500715392861491,-0.1511199488171062
train_medium_0,train_medium,0.18,0.2,0,23.2,-0.1612047522855365,-0.0880173775355671,-0.1499024797711599
train_medium_0,train_medium,0.18,0.2,0,23.22,-0.1605214718352819,-0.0910032619537005,-0.1486863343515683
train_medium_0,train_medium,0.18,0.2,0,23.24,-0.1598466694148875,-0.0939648517601214,-0.147473314922612
train_medium_0,train_medium,0.18,0.2,0,23.26,-0.1591818752145581,-0.09690222708607048,-0.1462651741598402
train_medium_0,train_medium,0.18,0.2,0,23.28,-0.1585285770707505,-0.09981550260104134,-0.145063612854943
train_medium_0,train_medium,0.18,0.2,0,23.3,-0.1578882186885507,-0.1027048264539364,-0.1438702778149226
train_medium_0,train_medium,0.18,0.2,0,23.32,-0.1572621979185618,-0.1055703791731641,-0.1426867598573875
train_medium_0,train_medium,0.18,0.2,0,23.34,-0.1566518650902123,-0.1084123725276181,-0.141514591903616
train_medium_0,train_medium,0.18,0.2,0,23.36,-0.1560585214033294,-0.1112310483505065,-0.1403552471708549
train_medium_0,train_medium,0.18,0.2,0,23.38,-0.1554834173797613,-0.1140266773280311,-0.1392101374651598
train_medium_0,train_medium,0.18,0.2,0,23.4,-0.1549277513767537,-0.1167995577549389,-0.1380806115758964
train_medium_0,train_medium,0.18,0.2,0,23.42,-0.1543926681637316,-0.1195500142589873,-0.1369679537728843
train_medium_0,train_medium,0.18,0.2,0,23.44,-0.1538792575640603,-0.1222783964963862,-0.1358733824069993
train_medium_0,train_medium,0.18,0.2,0,23.46,-0.1533885531632845,-0.124985077820293,-0.1347980486149014
train_medium_0,train_medium,0.18,0.2,0,23.48,-0.1529215310852745,-0.1276704539244465,-0.133743035128418
train_medium_0,train_medium,0.18,0.2,0,23.5,-0.152479108837638,-0.1303349414640398,-0.1327093551889757
train_medium_0,train_medium,0.18,0.2,0,23.52,-0.1520621442276648,-0.1329789766559339,-0.1316979515673374
train_medium_0,train_medium,0.18,0.2,0,23.54,-0.1516714343500095,-0.1356030138603202,-0.1307096956887827
train_medium_0,train_medium,0.18,0.2,0,23.56,-0.1513077146472281,-0.1382075241459416,-0.1297453868637496
train_medium_0,train_medium,0.18,0.2,0,23.58,-0.1509716580442061,-0.1407929938409807,-0.1288057516238391
train_medium_0,train_medium,0.18,0.2,0,23.6,-0.1506638741574353,-0.1433599230717189,-0.1278914431629767
train_medium_0,train_medium,0.18,0.2,0,23.62,-0.1503849085800102,-0.1459088242910692,-0.1270030408834235
train_medium_0,train_medium,0.18,0.2,0,23.64,-0.1501352422431362,-0.1484402207990733,-0.1261410500462276
train_medium_0,train_medium,0.18,0.2,0,23.66,-0.1499152908548512,-0.1509546452574488,-0.1253059015256141
train_medium_0,train_medium,0.18,0.2,0,23.68,-0.1497254044165814,-0.1534526382002581,-0.1244979516667202
train_medium_0,train_medium,0.18,0.2,0,23.7,-0.1495658668180632,-0.1559347465427605,-0.1237174822459971
train_medium_0,train_medium,0.18,0.2,0,23.72,-0.1494368955110781,-0.1584015220904922,-0.1229647005335172
train_medium_0,train_medium,0.18,0.2,0,23.74,-0.1493386412623584,-0.1608535200506045,-0.1222397394563414
train_medium_0,train_medium,0.18,0.2,0,23.76,-0.1492711879859357,-0.163291297547473,-0.1215426578620324
train_medium_0,train_medium,0.18,0.2,0,23.78,-0.1492345526551155,-0.1657154121445696,-0.1208734408813154
train_medium_0,train_medium,0.18,0.2,0,23.8,-0.1492286852941723,-0.1681264203745707,-0.1202320003888249
train_medium_0,train_medium,0.18,0.2,0,23.82,-0.1492534690497733,-0.170524876279652,-0.1196181755607963
train_medium_0,train_medium,0.18,0.2,0,23.84,-0.1493087203420481,-0.1729113299638957,-0.1190317335285007
train_medium_0,train_medium,0.18,0.2,0,23.86,-0.1493941890951368,-0.1752863261597146,-0.1184723701261462
train_medium_0,train_medium,0.18,0.2,0,23.88,-0.1495095590469564,-0.1776504028101665,-0.1179397107319051
train_medium_0,train_medium,0.18,0.2,0,23.9,-0.1496544481378443,-0.1800040896690097,-0.1174333112006606
train_medium_0,train_medium,0.18,0.2,0,23.92,-0.1498284089776416,-0.1823479069203177,-0.1169526588869947
train_medium_0,train_medium,0.18,0.2,0,23.94,-0.1500309293907024,-0.1846823638194435,-0.1164971737568814
train_medium_0,train_medium,0.18,0.2,0,23.96,-0.1502614330382196,-0.187007957357092,-0.1160662095864727
train_medium_0,train_medium,0.18,0.2,0,23.98,-0.1505192801171779,-0.1893251709482241,-0.1156590552463041
train_medium_0,train_medium,0.18,0.2,0,24,-0.1508037681351573,-0.1916344731474857,-0.1152749360691755
train_medium_1,train_medium,0.28,1.1,0.08,0,0.3411813982346636,0.08,0.3312613982346637
train_medium_1,train_medium,0.28,1.1,0.08,0.02,0.3459135882403209,0.08666138272930661,0.3348500702308709
train_medium_1,train_medium,0.28,1.1,0.08,0.04,0.3505443263650258,0.09339291557577585,0.3382756629451045
train_medium_1,train_medium,0.28,1.1,0.08,0.06,0.3550701413587713,0.1001912926734547,0.3415337756247271
train_medium_1,train_medium,0.28,1.1,0.08,0.08,0.3594876291837648,0.1070531218065245,0.3446201754505555
train_medium_1,train_medium,0.28,1.1,0.08,0.1,0.3637934564102487,0.1139749278519163,0.3475308058837281
train_medium_1,train_medium,0.28,1.1,0.08,0.12,0.3679843635451041,0.1209531563859068,0.3502617947123891
train_medium_1,train_medium,0.28,1.1,0.08,0.14,0.3720571682896767,0.1279841774484227,0.3528094617713707
train_medium_1,train_medium,0.28,1.1,0.08,0.16,0.3760087687233353,0.1350642894582506,0.3551703263089011
train_medium_1,train_medium,0.28,1.1,0.08,0.18,0.3798361464093579,0.1421897232718425,0.3573411139753428
train_medium_1,train_medium,0.28,1.1,0.08,0.2,0.3835363694198176,0.1493566463779167,0.3593187634100923
train_medium_1,train_medium,0.28,1.1,0.08,0.22,0.3871065952762282,0.1565611672195885,0.3611004324040232
train_medium_1,train_medium,0.28,1.1,0.08,0.24,0.3905440738028025,0.1637993396353267,0.3626835036162434
train_medium_1,train_medium,0.28,1.1,0.08,0.26,0.3938461498892629,0.1710671674096234,0.3640655898254393
train_medium_1,train_medium,0.28,1.1,0.08,0.28,0.3970102661602463,0.1783606089238839,0.3652445386977013
train_medium_1,train_medium,0.28,1.1,0.08,0.3,0.4000339655484424,0.1856755818976995,0.3662184370544493
train_medium_1,train_medium,0.28,1.1,0.08,0.32,0.4029148937687054,0.1930079682103579,0.366985614625897
train_medium_1,train_medium,0.28,1.1,0.08,0.34,0.4056508016904891,0.2003536187921703,0.3675446472774004
train_medium_1,train_medium,0.28,1.1,0.08,0.36,0.4082395476060606,0.2077083585749638,0.3678943596980153
train_medium_1,train_medium,0.28,1.1,0.08,0.38,0.4106790993920593,0.215067991490894,0.3680338275426278
train_medium_1,train_medium,0.28,1.1,0.08,0.4,0.412967536562085,0.222428305508579,0.3679623790211189
train_medium_1,train_medium,0.28,1.1,0.08,0.42,0.4151030522081112,0.2297850776954485,0.3676795959301485
train_medium_1,train_medium,0.28,1.1,0.08,0.44,0.4170839548286408,0.2371340792951346,0.3671853141252969
train_medium_1,train_medium,0.28,1.1,0.08,0.46,0.4189086700416446,0.244471080808706,0.3664796234334708
train_medium_1,train_medium,0.28,1.1,0.08,0.48,0.42057574218044,0.2517918570685682,0.3655628670076335
train_medium_1,train_medium,0.28,1.1,0.08,0.5,0.4220838357708021,0.2590921922939157,0.3644356401280717
train_medium_1,train_medium,0.28,1.1,0.08,0.52,0.4234317368877147,0.2663678851167247,0.3630987884565205
train_medium_1,train_medium,0.28,1.1,0.08,0.54,0.4246183543903104,0.2736147535674261,0.3615534057515464
train_medium_1,train_medium,0.28,1.1,0.08,0.56,0.4256427210336682,0.2808286400095836,0.3598008310556037
train_medium_1,train_medium,0.28,1.1,0.08,0.58,0.4265039944562765,0.2880054160131306,0.357842645366133
train_medium_1,train_medium,0.28,1.1,0.08,0.6,0.4272014580420989,0.2951409871559879,0.3556806678049438
train_medium_1,train_medium,0.28,1.1,0.08,0.62,0.4277345216563153,0.3022312977441824,0.3533169513019077
train_medium_1,train_medium,0.28,1.1,0.08,0.64,0.4281027222539467,0.3092723354409306,0.3507537778106742
train_medium_1,train_medium,0.28,1.1,0.08,0.66,0.4283057243607092,0.316260135795515,0.3479936530756993
train_medium_1,train_medium,0.28,1.1,0.08,0.68,0.4283433204255749,0.3231907866631866,0.3450393009713368
train_medium_1,train_medium,0.28,1.1,0.08,0.7,0.4282154310446635,0.3300604325077524,0.3418936574350808
train_medium_1,train_medium,0.28,1.1,0.08,0.72,0.4279221050562158,0.3368652785789629,0.3385598640182535
train_medium_1,train_medium,0.28,1.1,0.08,0.74,0.4274635195065491,0.3436015949572899,0.3350412610785095
train_medium_1,train_medium,0.28,1.1,0.08,0.76,0.4268399794870231,0.3502657204591823,0.331341380639454
train_medium_1,train_medium,0.28,1.1,0.08,0.78,0.4260519178421907,0.3568540663964031,0.3274639389434718
train_medium_1,train_medium,0.28,1.1,0.08,0.8,0.425099894749442,0.3633631201835766,0.3234128287245065
train_medium_1,train_medium,0.28,1.1,0.08,0.82,0.4239845971705883,0.3697894487886179,0.3191921112280345
train_medium_1,train_medium,0.28,1.1,0.08,0.84,0.4227068381759713,0.3761297020212634,0.3148060080058377
train_medium_1,train_medium,0.28,1.1,0.08,0.86,0.4212675561418182,0.3823806156554769,0.3102588925133962
train_medium_1,train_medium,0.28,1.1,0.08,0.88,0.4196678138216993,0.3885390143820612,0.3055552815377934
train_medium_1,train_medium,0.28,1.1,0.08,0.9,0.4179087972930801,0.3946018145883663,0.3006998264839735
train_medium_1,train_medium,0.28,1.1,0.08,0.92,0.4159918147800938,0.400566026962536,0.2956973045469878
train_medium_1,train_medium,0.28,1.1,0.08,0.94,0.4139182953537915,0.4064287589202875,0.2905526097975517
train_medium_1,train_medium,0.28,1.1,0.08,0.96,0.411689787511261,0.4121872168527597,0.285270744207787
train_medium_1,train_medium,0.28,1.1,0.08,0.98,0.4093079576351312,0.417838708194498,0.2798568086434655
train_medium_1,train_medium,0.28,1.1,0.08,1,0.4067745883351123,0.4233806433111635,0.2743159938484031
train_medium_1,train_medium,0.28,1.1,0.08,1.02,0.4040915766733421,0.4288105372070591,0.2686535714458838
train_medium_1,train_medium,0.28,1.1,0.08,1.04,0.4012609322754395,0.4341260110530559,0.2628748849811341
train_medium_1,train_medium,0.28,1.1,0.08,1.06,0.3982847753292822,0.4393247935359723,0.2569853410279208
train_medium_1,train_medium,0.28,1.1,0.08,1.08,0.395165334473652,0.444404722030911,0.2509904003813249
train_medium_1,train_medium,0.28,1.1,0.08,1.1,0.3919049445790045,0.4493637435984895,0.2448955693576584
train_medium_1,train_medium,0.28,1.1,0.08,1.12,0.3885060444227362,0.4541999158093053,0.2387063912213427
train_medium_1,train_medium,0.28,1.1,0.08,1.14,0.3849711742614353,0.4589114073983657,0.2324284377573743
train_medium_1,train_medium,0.28,1.1,0.08,1.16,0.3813029733027157,0.4634964987525679,0.2260673010067712
train_medium_1,train_medium,0.28,1.1,0.08,1.18,0.3775041770793314,0.4679535822346542,0.2196285851811242
train_medium_1,train_medium,0.28,1.1,0.08,1.2,0.3735776147283872,0.4722811623473728,0.2131178987710953
train_medium_1,train_medium,0.28,1.1,0.08,1.22,0.3695262061785474,0.4764778557418632,0.2065408468623983
train_medium_1,train_medium,0.28,1.1,0.08,1.24,0.3653529592482557,0.480542391074538,0.1999030236714938
train_medium_1,train_medium,0.28,1.1,0.08,1.26,0.361060966658065,0.4844736087169687,0.1932100053119241
train_medium_1,train_medium,0.28,1.1,0.08,1.28,0.3566534029602721,0.4882704603234854,0.1864673428009137
train_medium_1,train_medium,0.28,1.1,0.08,1.3,0.3521335213891392,0.4919320082613819,0.1796805553145867
train_medium_1,train_medium,0.28,1.1,0.08,1.32,0.3475046506350675,0.4954574249087715,0.1728551236988887
train_medium_1,train_medium,0.28,1.1,0.08,1.34,0.342770191546171,0.4988459918252681,0.165996484242075
train_medium_1,train_medium,0.28,1.1,0.08,1.36,0.3379336137607735,0.5020970988007726,0.1591100227134277
train_medium_1,train_medium,0.28,1.1,0.08,1.38,0.3329984522744278,0.5052102427877257,0.1522010686717117
train_medium_1,train_medium,0.28,1.1,0.08,1.4,0.327968303945121,0.5081850267222493,0.1452748900457597
train_medium_1,train_medium,0.28,1.1,0.08,1.42,0.3228468239404008,0.5110211582396308,0.1383366879885148
train_medium_1,train_medium,0.28,1.1,0.08,1.44,0.3176377221302149,0.5137184482896282,0.1313915920048378
train_medium_1,train_medium,0.28,1.1,0.08,1.46,0.3123447594293136,0.5162768096570634,0.1244446553524269
train_medium_1,train_medium,0.28,1.1,0.08,1.48,0.3069717440931204,0.518696255393152,0.1175008507142853
train_medium_1,train_medium,0.28,1.1,0.08,1.5,0.3015225279710219,0.5209768971629803,0.1105650661403218
train_medium_1,train_medium,0.28,1.1,0.08,1.52,0.2960010027210747,0.5231189435144781,0.1036421012548794
train_medium_1,train_medium,0.28,1.1,0.08,1.54,0.2904110959901657,0.5251226980741692,0.09673666372624987
train_medium_1,train_medium,0.28,1.1,0.08,1.56,0.2847567675636997,0.5269885576748951,0.08985336599356164
train_medium_1,train_medium,0.28,1.1,0.08,1.58,0.2790420054889169,0.5287170104206057,0.08299672224581184
train_medium_1,train_medium,0.28,1.1,0.08,1.6,0.2732708221759735,0.5303086336932059,0.07617114564726182
train_medium_1,train_medium,0.28,1.1,0.08,1.62,0.2674472504809373,0.5317640921063205,0.06938094580291901
train_medium_1,train_medium,0.28,1.1,0.08,1.64,0.2615753397748711,0.5330841354107146,0.06263032645738992
train_medium_1,train_medium,0.28,1.1,0.08,1.66,0.2556591520031878,0.5342695963559659,0.05592338342000883
train_medium_1,train_medium,0.28,1.1,0.08,1.68,0.2497027577394723,0.5353213885128406,0.04926410270882137
train_medium_1,train_medium,0.28,1.1,0.08,1.7,0.2437102322379667,0.5362405040606737,0.04265635890572778
train_medium_1,train_medium,0.28,1.1,0.08,1.72,0.2376856514889193,0.5370280115438979,0.03610391371487132
train_medium_1,train_medium,0.28,1.1,0.08,1.74,0.2316330882809882,0.5376850536017054,0.02961041471618395
train_medium_1,train_medium,0.28,1.1,0.08,1.76,0.2255566082748848,0.538212844674664,0.02317939430587498
train_medium_1,train_medium,0.28,1.1,0.08,1.78,0.219460266092426,0.5386126686919432,0.01681426881556919
train_medium_1,train_medium,0.28,1.1,0.08,1.8,0.2133481014251493,0.5388858767426402,0.01051833780176184
train_medium_1,train_medium,0.28,1.1,0.08,1.82,0.2072241351666166,0.5390338847345283,0.004294783497256094
train_medium_1,train_medium,0.28,1.1,0.08,1.84,0.2010923655725105,0.5390581710433855,-0.001853329583712343
train_medium_1,train_medium,0.28,1.1,0.08,1.86,0.1949567644525917,0.5389602741558932,-0.007923054894887399
train_medium_1,train_medium,0.28,1.1,0.08,1.88,0.1888212733985511,0.5387417903089335,-0.01391156397006482
train_medium_1,train_medium,0.28,1.1,0.08,1.9,0.1826898000517506,0.5384043711279526,-0.019816146405813
train_medium_1,train_medium,0.28,1.1,0.08,1.92,0.1765662144147988,0.5379497212668962,-0.02563420972267513
train_medium_1,train_medium,0.28,1.1,0.08,1.94,0.1704543452108634,0.5373795960520742,-0.03136327911250225
train_medium_1,train_medium,0.28,1.1,0.08,1.96,0.1643579762945621,0.5366957991321535,-0.03700099707936572
train_medium_1,train_medium,0.28,1.1,0.08,1.98,0.1582808431182241,0.5359001801363373,-0.04254512298127028
train_medium_1,train_medium,0.28,1.1,0.08,2,0.1522266292572453,0.5349946323426436,-0.04799353247965843
train_medium_1,train_medium,0.28,1.1,0.08,2.02,0.1461989629982002,0.5339810903580584,-0.05334421690343397
train_medium_1,train_medium,0.28,1.1,0.08,2.04,0.1402014139933004,0.5328615278122111,-0.05859528253397656
train_medium_1,train_medium,0.28,1.1,0.08,2.06,0.1342374899847167,0.5316379550660857,-0.0637449498173373
train_medium_1,train_medium,0.28,1.1,0.08,2.08,0.1283106336022078,0.5303124169371682,-0.06879155250952318
train_medium_1,train_medium,0.28,1.1,0.08,2.1,0.1224242192374109,0.5288869904423101,-0.07373353676049231
train_medium_1,train_medium,0.28,1.1,0.08,2.12,0.1165815499980726,0.5273637825594798,-0.0785694601421791
train_medium_1,train_medium,0.28,1.1,0.08,2.14,0.1107858547454036,0.5257449280094713,-0.08329799062558037
train_medium_1,train_medium,0.28,1.1,0.08,2.16,0.105040285217653,0.5240325870585414,-0.08791790551162762
train_medium_1,train_medium,0.28,1.1,0.08,2.18,0.09934791324290243,0.5222289433428539,-0.09242809032027241
train_medium_1,train_medium,0.28,1.1,0.08,2.2,0.09371172804398004,0.5203362017155251,-0.09682753764191879
train_medium_1,train_medium,0.28,1.1,0.08,2.22,0.08813463363829617,0.5183565861169858,-0.1011153459550335
train_medium_1,train_medium,0.28,1.1,0.08,2.24,0.08261944633529496,0.5162923374692987,-0.1052907184134807
train_medium_1,train_medium,0.28,1.1,0.08,2.26,0.07716889233411023,0.5141457115950051,-0.109352961606834
train_medium_1,train_medium,0.28,1.1,0.08,2.28,0.07178560542390634,0.5119189771610102,-0.1133014842966407
train_medium_1,train_medium,0.28,1.1,0.08,2.3,0.06647212478926556,0.5096144136479611,-0.1171357961313367
train_medium_1,train_medium,0.28,1.1,0.08,2.32,0.06123089292287667,0.5072343093455195,-0.1208555063422393
train_medium_1,train_medium,0.28,1.1,0.08,2.34,0.05606425364765297,0.5047809593738851,-0.1244603224227888
train_medium_1,train_medium,0.28,1.1,0.08,2.36,0.05097445025029605,0.5022566637318863,-0.1279500487929517
train_medium_1,train_medium,0.28,1.1,0.08,2.38,0.04596362372819322,0.4996637253719163,-0.1313245854504581
train_medium_1,train_medium,0.28,1.1,0.08,2.4,0.04103381115141548,0.4970044483019647,-0.1345839266103089
train_medium_1,train_medium,0.28,1.1,0.08,2.42,0.03618694414145621,0.4942811357149648,-0.1377281593337625
train_medium_1,train_medium,0.28,1.1,0.08,2.44,0.03142484746822225,0.4914960881456598,-0.140757462147798
train_medium_1,train_medium,0.28,1.1,0.08,2.46,0.02674923776666083,0.4886516016551661,-0.14367210365584
train_medium_1,train_medium,0.28,1.1,0.08,2.48,0.02216172237427384,0.4857499660434059,-0.1464724411403422
train_medium_1,train_medium,0.28,1.1,0.08,2.5,0.01766379829063801,0.4827934630895656,-0.1491589191576359
train_medium_1,train_medium,0.28,1.1,0.08,2.52,0.01325685125991793,0.4797843648207318,-0.1517320681252788
train_medium_1,train_medium,0.28,1.1,0.08,2.54,0.008942154977224039,0.4767249318088561,-0.1541925029019716
train_medium_1,train_medium,0.28,1.1,0.08,2.56,0.004720870419529178,0.4736174114961946,-0.1565409213599621
train_medium_1,train_medium,0.28,1.1,0.08,2.58,0.000594045301726971,0.4704640365493778,-0.1587781029497071
train_medium_1,train_medium,0.28,1.1,0.08,2.6,-0.003437386341727895,0.4672670232422667,-0.1609049072564382
train_medium_1,train_medium,0.28,1.1,0.08,2.62,-0.007372604449290023,0.4640285698677626,-0.1629222725481476
train_medium_1,train_medium,0.28,1.1,0.08,2.64,-0.01121090309873516,0.4607508551787482,-0.1648312143144063
train_medium_1,train_medium,0.28,1.1,0.08,2.66,-0.01495169054748538,0.457436036858349,-0.1666328237953234
train_medium_1,train_medium,0.28,1.1,0.08,2.68,-0.01859448914695111,0.4540862500197212,-0.1683282664998639
train_medium_1,train_medium,0.28,1.1,0.08,2.7,-0.02213893513113747,0.4507036057355864,-0.1699187807126668
train_medium_1,train_medium,0.28,1.1,0.08,2.72,-0.02558477827989531,0.4472901895977526,-0.171405675988432
train_medium_1,train_medium,0.28,1.1,0.08,2.74,-0.02893188145733418,0.4438480603068803,-0.1727903316328837
train_medium_1,train_medium,0.28,1.1,0.08,2.76,-0.0321802200260549,0.440379248292772,-0.1740741951692755
train_medium_1,train_medium,0.28,1.1,0.08,2.78,-0.03532988113798834,0.4368857543654849,-0.1752587807893515
train_medium_1,train_medium,0.28,1.1,0.08,2.8,-0.03838106290276744,0.4333695483975897,-0.1763456677876566
train_medium_1,train_medium,0.28,1.1,0.08,2.82,-0.04133407343469041,0.4298325680379184,-0.1773364989780634
train_medium_1,train_medium,0.28,1.1,0.08,2.84,-0.04418932977946352,0.4262767174571693,-0.1782329790913697
train_medium_1,train_medium,0.28,1.1,0.08,2.86,-0.04694735672204719,0.4227038661257592,-0.179036873152823
train_medium_1,train_medium,0.28,1.1,0.08,2.88,-0.0496087854770557,0.4191158476243345,-0.1797500048384278
train_medium_1,train_medium,0.28,1.1,0.08,2.9,-0.05217435226328847,0.4155144584873784,-0.1803742548089114
train_medium_1,train_medium,0.28,1.1,0.08,2.92,-0.05464489676409886,0.4119014570803718,-0.180911559020242
train_medium_1,train_medium,0.28,1.1,0.08,2.94,-0.0570213604754304,0.4082785625109858,-0.1813639070096296
train_medium_1,train_medium,0.28,1.1,0.08,2.96,-0.05930478494346932,0.4046474535748096,-0.1817333401559718
train_medium_1,train_medium,0.28,1.1,0.08,2.98,-0.0614963098939891,0.4010097677361327,-0.1820219499137626
train_medium_1,train_medium,0.28,1.1,0.08,3,-0.06359717125557214,0.3973671001443216,-0.1822318760195269
train_medium_1,train_medium,0.28,1.1,0.08,3.02,-0.06560869907901694,0.3937210026863509,-0.1823653046699151
train_medium_1,train_medium,0.28,1.1,0.08,3.04,-0.06753231535534697,0.3900729830760615,-0.1824244666706534
train_medium_1,train_medium,0.28,1.1,0.08,3.06,-0.06936953173494789,0.3864245039807383,-0.1824116355556248
train_medium_1,train_medium,0.28,1.1,0.08,3.08,-0.07112194715047147,0.38277698218561,-0.1823291256754378
train_medium_1,train_medium,0.28,1.1,0.08,3.1,-0.07279124534624254,0.3791317877968871,-0.1821792902549286
train_medium_1,train_medium,0.28,1.1,0.08,3.12,-0.07437919231701343,0.375490243483965,-0.1819645194191367
train_medium_1,train_medium,0.28,1.1,0.08,3.14,-0.07588763365900229,0.3718536237614258,-0.1816872381873936
train_medium_1,train_medium,0.28,1.1,0.08,3.16,-0.07731849183625319,0.3682231543114787,-0.1813499044352738
train_medium_1,train_medium,0.28,1.1,0.08,3.18,-0.07867376336544239,0.3646000113474848,-0.1809550068242635
train_medium_1,train_medium,0.28,1.1,0.08,3.2,-0.07995551592234601,0.3609853210192119,-0.1805050626991219
train_medium_1,train_medium,0.28,1.1,0.08,3.22,-0.08116588537327014,0.3573801588604632,-0.1800026159530287
train_medium_1,train_medium,0.28,1.1,0.08,3.24,-0.08230707273482177,0.353785549279725,-0.179450234860736
train_medium_1,train_medium,0.28,1.1,0.08,3.26,-0.08338134106548206,0.3502024650944674,-0.1788505098800724
train_medium_1,train_medium,0.28,1.1,0.08,3.28,-0.08439101229251186,0.3466318271097282,-0.1782060514222758
train_medium_1,train_medium,0.28,1.1,0.08,3.3,-0.08533846397779092,0.3430745037415964,-0.1775194875917671
train_medium_1,train_medium,0.28,1.1,0.08,3.32,-0.08622612602626203,0.3395313106862,-0.1767934618961169
train_medium_1,train_medium,0.28,1.1,0.08,3.34,-0.08705647734070437,0.3360030106347853,-0.176030630927089
train_medium_1,train_medium,0.28,1.1,0.08,3.36,-0.08783204242662906,0.3324903130354556,-0.1752336620137939
train_medium_1,train_medium,0.28,1.1,0.08,3.38,-0.08855538795113303,0.3289938739021169,-0.1744052308491195
train_medium_1,train_medium,0.28,1.1,0.08,3.4,-0.08922911925960554,0.3255142956711506,-0.1735480190907545
train_medium_1,train_medium,0.28,1.1,0.08,3.42,-0.08985587685421861,0.3220521271063082,-0.172664711938257
train_medium_1,train_medium,0.28,1.1,0.08,3.44,-0.09043833283818285,0.3186078632522911,-0.171757995687771
train_medium_1,train_medium,0.28,1.1,0.08,3.46,-0.09097918732977538,0.3151819454374448,-0.1708305552661238
train_medium_1,train_medium,0.28,1.1,0.08,3.48,-0.09148116485018992,0.3117747613259624,-0.1698850717461904
train_medium_1,train_medium,0.28,1.1,0.08,3.5,-0.09194701068927849,0.3083866450199504,-0.168924219845538
train_medium_1,train_medium,0.28,1.1,0.08,3.52,-0.09237948725327941,0.3050178772116724,-0.1679506654105064
train_medium_1,train_medium,0.28,1.1,0.08,3.54,-0.09278137039864981,0.3016686853862366,-0.1669670628880118
train_medium_1,train_medium,0.28,1.1,0.08,3.56,-0.09315544575612543,0.2983392440749507,-0.1659760527874887
train_medium_1,train_medium,0.28,1.1,0.08,3.58,-0.09350450504915046,0.2950296751595153,-0.1649802591355127
train_medium_1,train_medium,0.28,1.1,0.08,3.6,-0.09383134241081806,0.2917400482271759,-0.1639822869257693
train_medium_1,train_medium,0.28,1.1,0.08,3.62,-0.09413875070346391,0.2884703809768987,-0.1629847195671422
train_medium_1,train_medium,0.28,1.1,0.08,3.64,-0.09442951784505671,0.2852206396765805,-0.1619901163328179
train_medium_1,train_medium,0.28,1.1,0.08,3.66,-0.09470642314651122,0.2819907396712401,-0.1610010098133936
train_medium_1,train_medium,0.28,1.1,0.08,3.68,-0.09497223366404579,0.2787805459420828,-0.1600199033770835
train_medium_1,train_medium,0.28,1.1,0.08,3.7,-0.0952297005706844,0.2755898737162629,-0.1590492686402056
train_medium_1,train_medium,0.28,1.1,0.08,3.72,-0.09548155555097812,0.2724184891271066,-0.1580915429512092
train_medium_1,train_medium,0.28,1.1,0.08,3.74,-0.09573050722300379,0.2692661099244916,-0.1571491268915907
