temperature_c,curve,soc,voltage,source_file,capacity_ah
-5,discharge,0.56,3.2564151287078857,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.5700000000000001,3.2569007873535156,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.5800000000000001,3.2573864459991455,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.5900000000000001,3.258096501792125,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.6,3.2586740457635925,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.61,3.259329319000244,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.62,3.259976863861084,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.63,3.260786533355713,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.64,3.2617578506469727,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.65,3.2625576115867982,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.66,3.2635990195266307,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.67,3.264833927154541,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.68,3.2664302507044964,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.6900000000000001,3.2680721282958984,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.7000000000000001,3.2697761522046185,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.7100000000000001,3.27179697154758,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.7200000000000001,3.2740090104488315,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.73,3.2768691033491923,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.74,3.279891014099121,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.75,3.2829673290252686,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.76,3.286043405532837,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.77,3.2890518326931426,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.78,3.291649623576757,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.79,3.2939767837524414,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.8,3.2958692678039836,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.81,3.297553995328522,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.8200000000000001,3.298881039730233,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.8300000000000001,3.300017142445305,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.8400000000000001,3.300938606262207,OCVdata/A002_OCV_N05.mat,2.539229264506316
